order_id,customer_id,order_date,order_status,shipping_city
ORD042402,CUST05949,2024-08-12,Returned,Delhi
ORD042403,CUST04580,2024-11-03,Delivered,Surat
ORD042404,CUST07988,2025-12-29,Cancelled,Indore
ORD042405,CUST00647,2025-09-25,Delivered,Bengaluru
ORD042406,CUST04772,2024-05-21,Delivered,Hyderabad
ORD042407,CUST00533,2025-05-10,Delivered,Jaipur
ORD042408,CUST06811,2025-01-12,Delivered,Kanpur
ORD042409,CUST02246,2025-03-16,Delivered,Kolkata
ORD042410,CUST08431,2025-10-15,Delivered,Kolkata
ORD042411,CUST07389,2025-06-13,Delivered,Gurugram
ORD042412,CUST04564,2025-10-19,Delivered,Hyderabad
ORD042413,CUST00998,2024-10-16,Delivered,Lucknow
ORD042414,CUST04284,2025-02-26,Delivered,Bengaluru
ORD042415,CUST07462,2025-06-15,Delivered,Guwahati
ORD042416,CUST01435,2024-08-08,Returned,Pune
ORD042417,CUST00822,2025-06-13,Delivered,Nagpur
ORD042418,CUST00659,2025-09-28,Delivered,Mumbai
ORD042419,CUST08814,2025-10-17,Delivered,Visakhapatnam
ORD042420,CUST04767,2025-08-13,Delivered,Ahmedabad
ORD042421,CUST07911,2025-11-01,Delivered,Ahmedabad
ORD042422,CUST02465,2024-07-19,Delivered,Hyderabad
ORD042423,CUST04253,2025-04-11,Delivered,Lucknow
ORD042424,CUST11673,2025-06-24,Delivered,Kanpur
ORD042425,CUST04364,2025-09-20,Returned,Ahmedabad
ORD042426,CUST09513,2025-09-10,Delivered,Bengaluru
ORD042427,CUST08940,2025-10-02,Delivered,Delhi
ORD042428,CUST02845,2025-07-10,Delivered,Mumbai
ORD042429,CUST06301,2024-09-30,Delivered,Chandigarh
ORD042430,CUST07454,2025-11-09,Delivered,Lucknow
ORD042431,CUST01945,2025-11-12,Delivered,Mumbai
ORD042432,CUST03322,2025-06-17,Delivered,Nashik
ORD042433,CUST07735,2025-10-03,Delivered,Ahmedabad
ORD042434,CUST02797,2025-12-23,Delivered,Bengaluru
ORD042435,CUST10654,2025-12-04,Returned,Ahmedabad
ORD042436,CUST05127,2025-11-15,Delivered,Chandigarh
ORD042437,CUST09505,2025-05-18,Delivered,Pune
ORD042438,CUST07933,2025-12-02,Delivered,Gurugram
ORD042439,CUST01629,2025-02-17,Delivered,Lucknow
ORD042440,CUST07765,2025-06-19,Delivered,Chennai
ORD042441,CUST11329,2025-06-19,Delivered,Chennai
ORD042442,CUST09446,2025-06-26,Delivered,Bhopal
ORD042443,CUST11904,2024-10-08,Delivered,Gurugram
ORD042444,CUST09848,2025-04-16,Delivered,Thane
ORD042445,CUST00120,2025-11-02,Cancelled,Pune
ORD042446,CUST08723,2025-06-22,Delivered,Kolkata
ORD042447,CUST08253,2025-06-12,Delivered,Thane
ORD042448,CUST11888,2025-12-17,Delivered,Gurugram
ORD042449,CUST10885,2025-12-14,Cancelled,Rajkot
ORD042450,CUST03624,2025-06-04,Delivered,Delhi
ORD042451,CUST09704,2025-10-20,Delivered,Noida
ORD042452,CUST09267,2025-03-21,Delivered,Vadodara
ORD042453,CUST07457,2025-03-06,Delivered,Hyderabad
ORD042454,CUST07521,2024-09-08,Delivered,Delhi
ORD042455,CUST10936,2025-11-03,Delivered,Delhi
ORD042456,CUST05843,2024-08-09,Delivered,Delhi
ORD042457,CUST03182,2025-04-22,Cancelled,Bengaluru
ORD042458,CUST03720,2025-06-18,Delivered,Delhi
ORD042459,CUST06402,2024-02-20,Delivered,Visakhapatnam
ORD042460,CUST08278,2025-05-18,Returned,Bhopal
ORD042461,CUST06647,2025-12-18,Delivered,Patna
ORD042462,CUST03025,2025-12-06,Returned,Bhopal
ORD042463,CUST11668,2025-07-14,Delivered,Bengaluru
ORD042464,CUST04873,2025-09-05,Delivered,Kolkata
ORD042465,CUST10380,2025-04-10,Delivered,Mumbai
ORD042466,CUST04358,2024-10-18,Delivered,Ghaziabad
ORD042467,CUST02483,2024-09-17,Delivered,Kolkata
ORD042468,CUST05779,2025-08-29,Returned,Nagpur
ORD042469,CUST06298,2025-05-15,Delivered,Gurugram
ORD042470,CUST02264,2025-04-20,Delivered,Noida
ORD042471,CUST05874,2025-03-02,Cancelled,Ahmedabad
ORD042472,CUST02010,2025-10-14,Delivered,Bengaluru
ORD042473,CUST07654,2024-07-21,Delivered,Delhi
ORD042474,CUST07366,2024-01-23,Delivered,Pune
ORD042475,CUST11409,2025-01-02,Delivered,Pune
ORD042476,CUST01566,2025-01-26,Returned,Chennai
ORD042477,CUST04471,2025-12-21,Delivered,Nagpur
ORD042478,CUST09410,2025-05-06,Delivered,Ludhiana
ORD042479,CUST03134,2025-08-12,Delivered,Delhi
ORD042480,CUST08010,2025-05-18,Delivered,Ghaziabad
ORD042481,CUST00019,2025-11-14,Delivered,Nashik
ORD042482,CUST07228,2025-10-09,Returned,Ahmedabad
ORD042483,CUST08230,2025-06-13,Delivered,Bengaluru
ORD042484,CUST10498,2025-06-01,Delivered,Delhi
ORD042485,CUST05947,2024-04-12,Delivered,Pune
ORD042486,CUST10479,2025-09-03,Delivered,Bhopal
ORD042487,CUST04965,2024-04-11,Delivered,Bengaluru
ORD042488,CUST01209,2024-05-07,Cancelled,Delhi
ORD042489,CUST11396,2025-11-12,Delivered,Lucknow
ORD042490,CUST03109,2024-10-25,Delivered,Gurugram
ORD042491,CUST07988,2025-11-19,Cancelled,Indore
ORD042492,CUST03404,2025-11-07,Cancelled,Indore
ORD042493,CUST04735,2025-08-02,Delivered,Hyderabad
ORD042494,CUST05613,2024-04-24,Delivered,Ludhiana
ORD042495,CUST02549,2024-04-21,Delivered,Pune
ORD042496,CUST01517,2025-04-16,Delivered,Bengaluru
ORD042497,CUST07297,2025-10-23,Delivered,Delhi
ORD042498,CUST10223,2025-08-19,Delivered,Noida
ORD042499,CUST02749,2024-10-03,Delivered,Hyderabad
ORD042500,CUST03159,2025-11-27,Delivered,Bengaluru
ORD042501,CUST01633,2025-01-14,Shipped,Mumbai
ORD042502,CUST04276,2025-07-31,Delivered,Bengaluru
ORD042503,CUST05170,2025-11-27,Delivered,Bengaluru
ORD042504,CUST03725,2025-08-08,Returned,Chennai
ORD042505,CUST04412,2024-02-19,Delivered,Pune
ORD042506,CUST08433,2025-10-23,Delivered,Guwahati
ORD042507,CUST07456,2024-12-17,Delivered,Hyderabad
ORD042508,CUST02634,2025-08-10,Delivered,Visakhapatnam
ORD042509,CUST02870,2025-10-04,Delivered,Hyderabad
ORD042510,CUST11432,2024-04-21,Cancelled,Mumbai
ORD042511,CUST07866,2024-11-08,Delivered,Pune
ORD042512,CUST11242,2025-08-01,Delivered,Noida
ORD042513,CUST11190,2025-05-24,Delivered,Mumbai
ORD042514,CUST04667,2025-06-07,Delivered,Kanpur
ORD042515,CUST11264,2024-01-16,Delivered,Ghaziabad
ORD042516,CUST03770,2025-09-01,Delivered,Delhi
ORD042517,CUST06168,2025-02-14,Delivered,Mumbai
ORD042518,CUST01444,2024-05-25,Delivered,Bhopal
ORD042519,CUST02920,2025-06-15,Delivered,Ahmedabad
ORD042520,CUST09625,2025-12-11,Delivered,Hyderabad
ORD042521,CUST00991,2025-11-06,Delivered,Jaipur
ORD042522,CUST07888,2025-02-13,Shipped,Mumbai
ORD042523,CUST10535,2024-11-23,Delivered,Delhi
ORD042524,CUST03005,2025-09-05,Delivered,Chennai
ORD042525,CUST11543,2025-09-24,Delivered,Delhi
ORD042526,CUST11455,2025-10-07,Delivered,Hyderabad
ORD042527,CUST07694,2025-04-07,Delivered,Jaipur
ORD042528,CUST07988,2025-11-20,Delivered,Indore
ORD042529,CUST01634,2025-09-29,Delivered,Chandigarh
ORD042530,CUST03770,2025-08-22,Delivered,Delhi
ORD042531,CUST05397,2025-03-01,Delivered,Kolkata
ORD042532,CUST05701,2025-09-28,Delivered,Lucknow
ORD042533,CUST08390,2025-02-03,Delivered,Surat
ORD042534,CUST04983,2025-09-29,Delivered,Ludhiana
ORD042535,CUST04932,2025-01-08,Shipped,Vadodara
ORD042536,CUST03621,2025-09-08,Delivered,Mumbai
ORD042537,CUST06052,2025-09-26,Cancelled,Pune
ORD042538,CUST09681,2024-12-15,Delivered,Coimbatore
ORD042539,CUST08671,2024-02-22,Delivered,Noida
ORD042540,CUST04532,2024-04-20,Delivered,Delhi
ORD042541,CUST01578,2025-10-22,Cancelled,Surat
ORD042542,CUST06986,2025-01-02,Delivered,Kolkata
ORD042543,CUST09034,2025-09-01,Returned,Mumbai
ORD042544,CUST11098,2025-03-24,Delivered,Gurugram
ORD042545,CUST01563,2025-10-03,Delivered,Kanpur
ORD042546,CUST02918,2025-12-10,Cancelled,Visakhapatnam
ORD042547,CUST10057,2024-07-19,Delivered,Bengaluru
ORD042548,CUST00214,2025-09-23,Cancelled,Delhi
ORD042549,CUST00059,2025-03-13,Shipped,Mumbai
ORD042550,CUST10314,2025-10-19,Delivered,Hyderabad
ORD042551,CUST04645,2025-01-28,Delivered,Thane
ORD042552,CUST05410,2025-11-02,Delivered,Mumbai
ORD042553,CUST06144,2024-12-21,Delivered,Patna
ORD042554,CUST04746,2024-01-06,Returned,Kolkata
ORD042555,CUST09030,2024-10-02,Delivered,Gurugram
ORD042556,CUST03666,2025-04-19,Delivered,Jaipur
ORD042557,CUST01715,2024-09-02,Delivered,Kolkata
ORD042558,CUST06082,2025-01-28,Delivered,Hyderabad
ORD042559,CUST09922,2025-10-08,Shipped,Ghaziabad
ORD042560,CUST11889,2025-08-13,Delivered,Jaipur
ORD042561,CUST07694,2025-12-01,Delivered,Jaipur
ORD042562,CUST08420,2025-09-08,Delivered,Nagpur
ORD042563,CUST06420,2025-02-07,Delivered,Nashik
ORD042564,CUST03910,2025-05-26,Returned,Pune
ORD042565,CUST11896,2024-06-09,Delivered,Ahmedabad
ORD042566,CUST02414,2025-11-05,Delivered,Bhopal
ORD042567,CUST01935,2025-03-01,Delivered,Ahmedabad
ORD042568,CUST11311,2024-08-21,Returned,Pune
ORD042569,CUST02809,2025-10-13,Delivered,Kolkata
ORD042570,CUST03939,2024-09-24,Delivered,Surat
ORD042571,CUST05843,2025-09-10,Delivered,Delhi
ORD042572,CUST11444,2025-05-03,Delivered,Pune
ORD042573,CUST09308,2025-10-25,Delivered,Guwahati
ORD042574,CUST03767,2025-06-02,Delivered,Hyderabad
ORD042575,CUST00659,2025-09-01,Delivered,Mumbai
ORD042576,CUST03674,2025-11-25,Delivered,Delhi
ORD042577,CUST06823,2025-01-31,Cancelled,Ludhiana
ORD042578,CUST07248,2024-01-16,Cancelled,Delhi
ORD042579,CUST05770,2025-12-23,Shipped,Lucknow
ORD042580,CUST10355,2025-02-24,Delivered,Delhi
ORD042581,CUST00489,2025-05-30,Delivered,Ludhiana
ORD042582,CUST07455,2025-10-19,Delivered,Kolkata
ORD042583,CUST02252,2025-08-14,Returned,Delhi
ORD042584,CUST00583,2024-03-25,Delivered,Kolkata
ORD042585,CUST03446,2025-11-05,Delivered,Chennai
ORD042586,CUST04991,2024-03-14,Delivered,Pune
ORD042587,CUST05494,2024-11-15,Delivered,Delhi
ORD042588,CUST06671,2025-07-12,Delivered,Chennai
ORD042589,CUST03585,2025-10-12,Delivered,Guwahati
ORD042590,CUST04447,2025-07-31,Delivered,Nagpur
ORD042591,CUST01102,2024-08-21,Delivered,Delhi
ORD042592,CUST02219,2025-10-08,Delivered,Mumbai
ORD042593,CUST06039,2025-02-01,Delivered,Bhopal
ORD042594,CUST04831,2025-06-16,Delivered,Delhi
ORD042595,CUST03372,2025-12-29,Returned,Noida
ORD042596,CUST01535,2024-05-30,Delivered,Indore
ORD042597,CUST01262,2025-05-10,Shipped,Indore
ORD042598,CUST04326,2025-09-10,Delivered,Thane
ORD042599,CUST02190,2025-11-11,Delivered,Mumbai
ORD042600,CUST09326,2025-12-12,Delivered,Indore
ORD042601,CUST01588,2024-10-26,Delivered,Surat
ORD042602,CUST11455,2025-05-09,Delivered,Hyderabad
ORD042603,CUST01904,2025-05-23,Delivered,Mumbai
ORD042604,CUST06107,2025-12-22,Shipped,Jaipur
ORD042605,CUST01885,2024-12-02,Delivered,Hyderabad
ORD042606,CUST11896,2024-12-08,Delivered,Ahmedabad
ORD042607,CUST02408,2024-10-31,Delivered,Kolkata
ORD042608,CUST11729,2025-10-03,Delivered,Hyderabad
ORD042609,CUST05506,2025-04-08,Delivered,Delhi
ORD042610,CUST02961,2025-08-30,Delivered,Lucknow
ORD042611,CUST05247,2024-10-17,Delivered,Kolkata
ORD042612,CUST07667,2025-05-05,Delivered,Kochi
ORD042613,CUST11960,2024-03-07,Delivered,Coimbatore
ORD042614,CUST10882,2025-09-11,Delivered,Bengaluru
ORD042615,CUST06615,2025-12-13,Delivered,Kolkata
ORD042616,CUST06231,2025-09-10,Delivered,Delhi
ORD042617,CUST01629,2025-04-20,Delivered,Lucknow
ORD042618,CUST01197,2025-12-24,Delivered,Ghaziabad
ORD042619,CUST09276,2024-07-07,Delivered,Kolkata
ORD042620,CUST09690,2025-12-24,Delivered,Kochi
ORD042621,CUST00622,2025-02-02,Delivered,Ahmedabad
ORD042622,CUST02092,2025-12-02,Cancelled,Mumbai
ORD042623,CUST07017,2025-09-17,Delivered,Hyderabad
ORD042624,CUST06935,2025-10-22,Delivered,Mumbai
ORD042625,CUST07227,2024-11-07,Delivered,Guwahati
ORD042626,CUST02562,2025-11-12,Delivered,Ahmedabad
ORD042627,CUST02568,2025-01-02,Delivered,Kanpur
ORD042628,CUST10989,2024-03-13,Delivered,Jaipur
ORD042629,CUST10769,2025-11-18,Delivered,Mumbai
ORD042630,CUST09073,2025-04-23,Delivered,Mumbai
ORD042631,CUST04134,2024-10-17,Delivered,Kochi
ORD042632,CUST08091,2024-09-04,Delivered,Ghaziabad
ORD042633,CUST09340,2025-08-27,Cancelled,Bengaluru
ORD042634,CUST11456,2025-11-22,Delivered,Bengaluru
ORD042635,CUST00911,2025-10-20,Delivered,Mumbai
ORD042636,CUST11248,2024-12-05,Delivered,Nagpur
ORD042637,CUST01331,2025-12-16,Delivered,Chennai
ORD042638,CUST07657,2025-08-14,Returned,Bengaluru
ORD042639,CUST04841,2025-11-23,Returned,Coimbatore
ORD042640,CUST08074,2024-07-08,Delivered,Jaipur
ORD042641,CUST10776,2024-11-09,Returned,Bengaluru
ORD042642,CUST05320,2024-12-26,Delivered,Mumbai
ORD042643,CUST06769,2025-07-23,Shipped,Bhopal
ORD042644,CUST04946,2025-10-19,Returned,Visakhapatnam
ORD042645,CUST08664,2025-10-10,Delivered,Pune
ORD042646,CUST05678,2024-11-23,Returned,Noida
ORD042647,CUST11383,2025-07-16,Delivered,Delhi
ORD042648,CUST07898,2024-07-05,Delivered,Ahmedabad
ORD042649,CUST11607,2025-09-30,Returned,Mumbai
ORD042650,CUST05382,2025-02-14,Delivered,Mumbai
ORD042651,CUST03777,2025-10-11,Cancelled,Delhi
ORD042652,CUST09870,2025-08-25,Delivered,Nashik
ORD042653,CUST07573,2024-04-15,Shipped,Kolkata
ORD042654,CUST07401,2025-06-18,Shipped,Surat
ORD042655,CUST04812,2025-04-06,Cancelled,Bengaluru
ORD042656,CUST05406,2025-11-01,Delivered,Kolkata
ORD042657,CUST01987,2024-07-18,Delivered,Jaipur
ORD042658,CUST06190,2025-05-03,Delivered,Bhopal
ORD042659,CUST00868,2025-12-13,Shipped,Chennai
ORD042660,CUST06894,2025-10-22,Delivered,Hyderabad
ORD042661,CUST10260,2025-10-27,Delivered,Delhi
ORD042662,CUST07310,2024-11-12,Delivered,Delhi
ORD042663,CUST09906,2025-09-09,Delivered,Rajkot
ORD042664,CUST05627,2025-12-04,Delivered,Delhi
ORD042665,CUST00681,2024-10-11,Delivered,Chennai
ORD042666,CUST08493,2025-07-13,Delivered,Delhi
ORD042667,CUST04839,2024-02-15,Delivered,Delhi
ORD042668,CUST11900,2025-10-15,Delivered,Noida
ORD042669,CUST09210,2025-08-11,Delivered,Hyderabad
ORD042670,CUST07495,2025-07-29,Delivered,Nashik
ORD042671,CUST04436,2025-04-12,Delivered,Nagpur
ORD042672,CUST05571,2024-03-22,Delivered,Hyderabad
ORD042673,CUST06787,2025-09-20,Delivered,Surat
ORD042674,CUST02182,2025-11-01,Delivered,Hyderabad
ORD042675,CUST06823,2025-11-30,Delivered,Ludhiana
ORD042676,CUST11742,2024-10-13,Delivered,Kolkata
ORD042677,CUST09669,2025-11-14,Delivered,Hyderabad
ORD042678,CUST11216,2025-02-14,Delivered,Ahmedabad
ORD042679,CUST07762,2025-08-26,Cancelled,Agra
ORD042680,CUST05838,2025-05-29,Delivered,Visakhapatnam
ORD042681,CUST11274,2024-03-07,Delivered,Mumbai
ORD042682,CUST00019,2025-06-27,Delivered,Nashik
ORD042683,CUST10839,2025-06-18,Cancelled,Gurugram
ORD042684,CUST10343,2024-01-09,Delivered,Ludhiana
ORD042685,CUST09620,2025-04-25,Delivered,Ahmedabad
ORD042686,CUST02160,2024-09-11,Delivered,Hyderabad
ORD042687,CUST08447,2025-05-22,Delivered,Delhi
ORD042688,CUST10339,2025-11-08,Delivered,Lucknow
ORD042689,CUST00020,2025-03-23,Delivered,Chennai
ORD042690,CUST05478,2025-10-23,Delivered,Bhopal
ORD042691,CUST06488,2025-04-13,Returned,Chennai
ORD042692,CUST01144,2025-08-28,Delivered,Pune
ORD042693,CUST09905,2024-12-20,Delivered,Bengaluru
ORD042694,CUST09007,2025-11-22,Delivered,Noida
ORD042695,CUST06150,2025-03-27,Delivered,Indore
ORD042696,CUST02598,2025-02-22,Delivered,Ghaziabad
ORD042697,CUST09686,2025-06-15,Delivered,Delhi
ORD042698,CUST01193,2025-10-21,Shipped,Surat
ORD042699,CUST10427,2024-12-17,Delivered,Mumbai
ORD042700,CUST08259,2025-04-04,Cancelled,Kolkata
ORD042701,CUST00845,2025-05-09,Delivered,Surat
ORD042702,CUST02480,2025-10-10,Delivered,Chandigarh
ORD042703,CUST03483,2025-08-24,Shipped,Delhi
ORD042704,CUST02920,2025-05-14,Delivered,Ahmedabad
ORD042705,CUST11384,2025-06-05,Delivered,Lucknow
ORD042706,CUST05479,2025-02-06,Cancelled,Bengaluru
ORD042707,CUST08779,2025-09-25,Delivered,Delhi
ORD042708,CUST06879,2025-07-30,Returned,Ahmedabad
ORD042709,CUST02781,2024-03-09,Delivered,Mumbai
ORD042710,CUST07500,2025-03-05,Delivered,Bengaluru
ORD042711,CUST03771,2025-10-25,Delivered,Rajkot
ORD042712,CUST00379,2025-07-16,Cancelled,Mumbai
ORD042713,CUST06461,2024-04-28,Delivered,Mumbai
ORD042714,CUST03339,2025-11-04,Shipped,Pune
ORD042715,CUST10240,2025-05-10,Delivered,Agra
ORD042716,CUST00417,2024-03-13,Delivered,Bhopal
ORD042717,CUST06110,2025-06-21,Delivered,Mumbai
ORD042718,CUST07419,2025-06-05,Delivered,Ludhiana
ORD042719,CUST06270,2024-08-30,Delivered,Jaipur
ORD042720,CUST04477,2025-07-17,Cancelled,Thane
ORD042721,CUST01111,2024-10-17,Shipped,Delhi
ORD042722,CUST08041,2024-10-16,Cancelled,Patna
ORD042723,CUST08896,2024-12-26,Delivered,Bhopal
ORD042724,CUST09851,2025-08-21,Delivered,Chennai
ORD042725,CUST02801,2025-10-30,Delivered,Thane
ORD042726,CUST08779,2025-10-19,Delivered,Delhi
ORD042727,CUST10791,2025-08-28,Delivered,Hyderabad
ORD042728,CUST08327,2025-05-23,Delivered,Jaipur
ORD042729,CUST01369,2024-06-02,Delivered,Coimbatore
ORD042730,CUST09477,2025-02-08,Delivered,Nagpur
ORD042731,CUST03110,2025-11-17,Shipped,Bengaluru
ORD042732,CUST09360,2025-05-11,Delivered,Delhi
ORD042733,CUST10320,2024-07-12,Delivered,Noida
ORD042734,CUST00403,2025-11-15,Cancelled,Jaipur
ORD042735,CUST01264,2025-11-15,Returned,Coimbatore
ORD042736,CUST05549,2025-06-10,Delivered,Agra
ORD042737,CUST11727,2025-01-05,Delivered,Nagpur
ORD042738,CUST10320,2025-07-07,Cancelled,Noida
ORD042739,CUST02134,2025-10-12,Delivered,Mumbai
ORD042740,CUST08714,2025-07-18,Delivered,Jaipur
ORD042741,CUST11318,2025-02-18,Delivered,Chennai
ORD042742,CUST11211,2025-02-10,Delivered,Ahmedabad
ORD042743,CUST02827,2025-07-30,Delivered,Hyderabad
ORD042744,CUST02571,2025-11-10,Delivered,Surat
ORD042745,CUST03867,2024-11-24,Delivered,Bengaluru
ORD042746,CUST00681,2025-04-12,Delivered,Chennai
ORD042747,CUST06216,2024-04-17,Delivered,Chennai
ORD042748,CUST00888,2025-05-04,Shipped,Ahmedabad
ORD042749,CUST01303,2025-11-04,Shipped,Mumbai
ORD042750,CUST03670,2024-12-16,Delivered,Rajkot
ORD042751,CUST09117,2025-03-04,Delivered,Chennai
ORD042752,CUST03923,2025-09-08,Delivered,Indore
ORD042753,CUST06386,2025-10-24,Delivered,Bengaluru
ORD042754,CUST10441,2025-10-13,Delivered,Mumbai
ORD042755,CUST10882,2025-11-23,Delivered,Bengaluru
ORD042756,CUST09106,2025-09-04,Delivered,Hyderabad
ORD042757,CUST08460,2025-12-04,Delivered,Bengaluru
ORD042758,CUST01660,2024-09-23,Delivered,Lucknow
ORD042759,CUST09969,2024-04-12,Shipped,Surat
ORD042760,CUST09975,2025-06-16,Delivered,Indore
ORD042761,CUST00822,2025-11-04,Delivered,Nagpur
ORD042762,CUST02759,2025-07-25,Delivered,Kochi
ORD042763,CUST02120,2025-11-03,Delivered,Kochi
ORD042764,CUST09997,2025-08-18,Delivered,Mumbai
ORD042765,CUST05429,2025-09-29,Delivered,Delhi
ORD042766,CUST01637,2024-07-18,Delivered,Ghaziabad
ORD042767,CUST08453,2024-03-29,Delivered,Hyderabad
ORD042768,CUST01698,2025-10-30,Delivered,Indore
ORD042769,CUST02754,2024-01-09,Cancelled,Delhi
ORD042770,CUST04902,2024-09-03,Delivered,Delhi
ORD042771,CUST07080,2025-09-29,Returned,Kanpur
ORD042772,CUST07284,2024-08-08,Delivered,Mumbai
ORD042773,CUST10304,2025-11-16,Delivered,Bengaluru
ORD042774,CUST00914,2025-11-01,Delivered,Mumbai
ORD042775,CUST07190,2025-10-02,Delivered,Chennai
ORD042776,CUST00424,2025-10-24,Delivered,Rajkot
ORD042777,CUST08547,2025-03-20,Delivered,Chennai
ORD042778,CUST10745,2025-09-16,Delivered,Kochi
ORD042779,CUST03867,2025-12-29,Delivered,Bengaluru
ORD042780,CUST07080,2025-08-30,Shipped,Kanpur
ORD042781,CUST00621,2025-04-13,Delivered,Mumbai
ORD042782,CUST10004,2024-07-19,Delivered,Pune
ORD042783,CUST09030,2024-05-04,Delivered,Gurugram
ORD042784,CUST00352,2025-05-17,Returned,Chennai
ORD042785,CUST06685,2024-04-20,Delivered,Kolkata
ORD042786,CUST05271,2025-10-02,Delivered,Visakhapatnam
ORD042787,CUST02894,2025-05-26,Delivered,Nagpur
ORD042788,CUST02876,2025-09-15,Returned,Coimbatore
ORD042789,CUST03305,2025-04-10,Delivered,Delhi
ORD042790,CUST06413,2024-09-21,Delivered,Visakhapatnam
ORD042791,CUST08327,2025-11-09,Delivered,Jaipur
ORD042792,CUST02624,2025-12-10,Shipped,Bhopal
ORD042793,CUST11690,2025-04-15,Cancelled,Kochi
ORD042794,CUST04285,2025-10-15,Delivered,Patna
ORD042795,CUST06929,2024-11-17,Delivered,Patna
ORD042796,CUST10199,2025-02-16,Delivered,Hyderabad
ORD042797,CUST08230,2025-07-28,Delivered,Bengaluru
ORD042798,CUST07103,2025-06-28,Delivered,Ghaziabad
ORD042799,CUST00484,2024-07-09,Delivered,Gurugram
ORD042800,CUST03978,2024-04-28,Delivered,Mumbai
ORD042801,CUST04981,2025-11-10,Delivered,Mumbai
ORD042802,CUST10626,2025-06-05,Returned,Mumbai
ORD042803,CUST06360,2024-09-06,Delivered,Chennai
ORD042804,CUST10950,2024-09-10,Delivered,Indore
ORD042805,CUST02990,2025-12-10,Delivered,Ludhiana
ORD042806,CUST10724,2024-04-08,Cancelled,Bengaluru
ORD042807,CUST01537,2025-10-19,Delivered,Mumbai
ORD042808,CUST09060,2025-12-20,Delivered,Gurugram
ORD042809,CUST00735,2025-07-03,Delivered,Ahmedabad
ORD042810,CUST03069,2025-08-02,Delivered,Bengaluru
ORD042811,CUST09947,2025-08-03,Delivered,Delhi
ORD042812,CUST09247,2025-03-29,Delivered,Delhi
ORD042813,CUST00862,2025-06-20,Delivered,Indore
ORD042814,CUST06210,2025-07-01,Cancelled,Pune
ORD042815,CUST06215,2025-08-02,Delivered,Rajkot
ORD042816,CUST02850,2024-07-18,Returned,Jaipur
ORD042817,CUST04759,2024-01-16,Delivered,Bhopal
ORD042818,CUST10313,2025-08-06,Delivered,Hyderabad
ORD042819,CUST05200,2025-09-22,Delivered,Pune
ORD042820,CUST02248,2025-05-02,Delivered,Kolkata
ORD042821,CUST10817,2025-09-27,Delivered,Ahmedabad
ORD042822,CUST09066,2025-05-22,Delivered,Ahmedabad
ORD042823,CUST03573,2024-11-12,Delivered,Mumbai
ORD042824,CUST06570,2025-08-19,Delivered,Ahmedabad
ORD042825,CUST04856,2025-10-30,Cancelled,Surat
ORD042826,CUST02708,2024-07-21,Delivered,Surat
ORD042827,CUST07806,2025-12-19,Delivered,Delhi
ORD042828,CUST04910,2025-05-22,Delivered,Kochi
ORD042829,CUST04507,2025-01-09,Delivered,Bengaluru
ORD042830,CUST11500,2025-07-13,Delivered,Hyderabad
ORD042831,CUST09737,2025-07-28,Delivered,Lucknow
ORD042832,CUST00923,2025-06-10,Delivered,Kolkata
ORD042833,CUST06324,2025-10-21,Delivered,Jaipur
ORD042834,CUST11607,2025-11-02,Delivered,Mumbai
ORD042835,CUST00227,2025-07-27,Delivered,Nagpur
ORD042836,CUST09978,2025-09-15,Delivered,Bhopal
ORD042837,CUST06038,2025-06-08,Delivered,Kanpur
ORD042838,CUST10090,2025-06-29,Delivered,Ahmedabad
ORD042839,CUST06534,2025-06-13,Delivered,Coimbatore
ORD042840,CUST04247,2025-09-27,Cancelled,Surat
ORD042841,CUST10967,2025-09-02,Delivered,Hyderabad
ORD042842,CUST08948,2025-06-11,Delivered,Kolkata
ORD042843,CUST10121,2025-01-03,Delivered,Ahmedabad
ORD042844,CUST06460,2025-08-30,Delivered,Delhi
ORD042845,CUST08224,2025-10-11,Shipped,Pune
ORD042846,CUST03379,2024-08-18,Delivered,Bengaluru
ORD042847,CUST10303,2025-12-22,Delivered,Bengaluru
ORD042848,CUST11461,2025-02-26,Delivered,Pune
ORD042849,CUST08714,2025-10-23,Delivered,Jaipur
ORD042850,CUST04563,2025-04-06,Delivered,Delhi
ORD042851,CUST04064,2025-02-17,Delivered,Mumbai
ORD042852,CUST05053,2024-11-12,Delivered,Kochi
ORD042853,CUST06460,2025-08-02,Delivered,Delhi
ORD042854,CUST04725,2025-02-06,Delivered,Chandigarh
ORD042855,CUST00399,2025-04-13,Cancelled,Noida
ORD042856,CUST11145,2025-08-19,Cancelled,Visakhapatnam
ORD042857,CUST08095,2025-04-18,Delivered,Bengaluru
ORD042858,CUST08493,2025-11-05,Returned,Delhi
ORD042859,CUST10290,2024-08-08,Cancelled,Kolkata
ORD042860,CUST00200,2025-02-22,Delivered,Bengaluru
ORD042861,CUST00093,2024-11-01,Delivered,Hyderabad
ORD042862,CUST04832,2025-07-05,Delivered,Chandigarh
ORD042863,CUST08814,2025-09-20,Delivered,Visakhapatnam
ORD042864,CUST08118,2025-08-17,Cancelled,Bengaluru
ORD042865,CUST10382,2025-03-07,Delivered,Indore
ORD042866,CUST10574,2024-09-08,Delivered,Chandigarh
ORD042867,CUST01827,2025-05-07,Delivered,Ahmedabad
ORD042868,CUST09404,2025-04-07,Delivered,Hyderabad
