order_id,return_date,return_reason,refund_amount
ORD023119,2024-12-28,Changed Mind,10885.67
ORD023142,2025-10-13,Damaged Product,2524.39
ORD023149,2025-07-21,Wrong Product,6553.63
ORD023150,2025-10-26,Quality Issue,33223.67
ORD023178,2024-10-28,Quality Issue,2986.76
ORD023179,2024-11-01,Wrong Product,13471.05
ORD023193,2025-02-13,Size/Fit Issue,28348.6
ORD023223,2025-08-25,Wrong Product,3694.75
ORD023254,2025-11-01,Wrong Product,14083.62
ORD023258,2025-07-07,Damaged Product,12000.17
ORD023262,2025-11-14,Wrong Product,45627.22
ORD023266,2025-09-29,Late Delivery,5928.24
ORD023275,2025-12-23,Late Delivery,622.3
ORD023276,2025-07-08,Quality Issue,10347.05
ORD023277,2025-04-28,Changed Mind,13446.5
ORD023285,2025-01-24,Size/Fit Issue,38700.92
ORD023300,2024-12-11,Quality Issue,3851.17
ORD023318,2025-08-03,Size/Fit Issue,111256.37
ORD023335,2025-04-28,Quality Issue,548.0
ORD023426,2025-10-30,Damaged Product,3179.84
ORD023429,2025-01-12,Size/Fit Issue,121016.79
ORD023469,2024-09-09,Wrong Product,101270.05
ORD023480,2025-06-24,Wrong Product,27008.62
ORD023507,2025-08-07,Wrong Product,5350.63
ORD023517,2025-12-19,Wrong Product,91843.74
ORD023521,2025-05-18,Quality Issue,24826.96
ORD023525,2025-10-15,Wrong Product,6350.2
ORD023527,2025-12-29,Damaged Product,9309.29
ORD023536,2025-10-31,Late Delivery,762.04
ORD023556,2025-11-24,Quality Issue,4199.14
ORD023561,2024-10-07,Late Delivery,4189.35
ORD023590,2024-10-30,Changed Mind,8246.42
ORD023593,2025-09-17,Size/Fit Issue,1448.26
ORD023607,2025-12-06,Size/Fit Issue,31384.51
ORD023611,2025-09-06,Damaged Product,915.33
ORD023614,2025-08-30,Changed Mind,2079.03
ORD023667,2025-10-13,Wrong Product,32134.07
ORD023679,2025-12-31,Quality Issue,16919.38
ORD023681,2025-08-19,Size/Fit Issue,11143.82
ORD023696,2024-12-17,Wrong Product,914.17
ORD023708,2024-10-27,Size/Fit Issue,1581.26
ORD023720,2024-11-03,Wrong Product,689.14
ORD023721,2025-08-31,Damaged Product,902.48
ORD023724,2025-06-04,Changed Mind,52130.38
ORD023725,2025-03-14,Damaged Product,612.79
ORD023781,2025-03-17,Size/Fit Issue,2772.13
ORD023812,2025-10-08,Changed Mind,16449.47
ORD023860,2025-06-25,Size/Fit Issue,4759.94
ORD023863,2026-01-13,Late Delivery,30713.37
ORD023864,2025-05-16,Wrong Product,7494.09
ORD023874,2025-08-12,Wrong Product,1654.42
ORD023877,2025-09-19,Damaged Product,564.71
ORD023883,2024-11-25,Late Delivery,17960.7
ORD023893,2025-07-01,Quality Issue,1677.1
ORD023902,2025-11-26,Damaged Product,8022.54
ORD023910,2025-10-09,Quality Issue,58456.71
ORD023918,2025-11-18,Damaged Product,1335.99
ORD023924,2025-12-02,Changed Mind,6815.92
ORD023936,2025-12-20,Quality Issue,47862.63
ORD023951,2025-09-04,Changed Mind,7106.76
ORD024017,2025-10-07,Wrong Product,1328.58
ORD024025,2025-02-07,Changed Mind,27428.92
ORD024038,2025-03-04,Damaged Product,1980.29
ORD024043,2024-09-24,Quality Issue,2496.49
ORD024053,2024-10-16,Late Delivery,5996.6
ORD024086,2025-10-01,Quality Issue,2811.65
ORD024099,2025-08-17,Quality Issue,1571.87
ORD024123,2024-08-31,Quality Issue,4558.27
ORD024143,2025-02-20,Damaged Product,4755.63
ORD024150,2026-01-08,Size/Fit Issue,2514.08
ORD024151,2025-03-01,Size/Fit Issue,10414.95
ORD024152,2025-03-21,Quality Issue,19281.51
ORD024154,2025-12-20,Quality Issue,22989.1
ORD024162,2025-07-11,Damaged Product,877.97
ORD024176,2025-12-03,Damaged Product,59397.85
ORD024190,2025-06-17,Size/Fit Issue,2450.78
ORD024198,2025-10-19,Damaged Product,10757.52
ORD024208,2025-07-05,Changed Mind,1939.44
ORD024213,2025-12-28,Wrong Product,2190.38
ORD024216,2025-12-01,Changed Mind,14770.61
ORD024243,2025-11-02,Size/Fit Issue,3285.4
ORD024257,2025-08-10,Changed Mind,5379.05
ORD024272,2025-05-26,Wrong Product,2410.0
ORD024274,2025-12-05,Changed Mind,7788.04
ORD024282,2025-08-17,Changed Mind,22293.57
ORD024291,2025-03-25,Size/Fit Issue,438.72
ORD024293,2025-10-02,Late Delivery,2695.75
ORD024306,2025-10-12,Quality Issue,2896.6
ORD024315,2025-07-19,Damaged Product,13007.53
ORD024367,2024-10-13,Size/Fit Issue,5200.06
ORD024376,2025-09-12,Changed Mind,7072.88
ORD024386,2025-10-15,Wrong Product,1448.47
ORD024391,2025-02-04,Wrong Product,3853.1
ORD024393,2025-10-01,Size/Fit Issue,5405.55
ORD024404,2025-08-13,Damaged Product,206683.61
ORD024409,2025-03-17,Changed Mind,15138.77
ORD024424,2025-08-02,Wrong Product,18964.78
ORD024450,2024-06-03,Quality Issue,7166.84
ORD024453,2025-09-28,Changed Mind,1280.23
ORD024470,2024-06-27,Changed Mind,15433.11
ORD024471,2026-01-01,Changed Mind,4645.23
ORD024494,2024-06-17,Changed Mind,4800.75
ORD024503,2024-10-21,Quality Issue,4590.08
ORD024513,2025-12-16,Damaged Product,4606.8
ORD024515,2025-09-27,Changed Mind,11868.57
ORD024524,2025-11-24,Changed Mind,55330.5
ORD024527,2025-07-24,Changed Mind,7410.25
ORD024549,2025-11-24,Changed Mind,1526.25
ORD024566,2025-10-18,Damaged Product,5921.67
ORD024575,2025-11-11,Damaged Product,28654.35
ORD024618,2025-06-18,Quality Issue,7879.41
ORD024639,2025-10-24,Quality Issue,47449.24
ORD024647,2025-12-15,Changed Mind,22458.43
ORD024652,2025-01-30,Damaged Product,15739.46
ORD024660,2025-09-05,Damaged Product,4744.92
ORD024667,2025-12-25,Wrong Product,1121.39
ORD024674,2025-09-04,Late Delivery,202.5
ORD024691,2025-03-18,Wrong Product,40463.7
ORD024696,2025-11-16,Wrong Product,2106.28
ORD024711,2025-06-26,Late Delivery,1455.37
ORD024727,2025-12-27,Changed Mind,3718.49
ORD024728,2025-10-07,Damaged Product,33859.4
ORD024733,2025-10-05,Late Delivery,3314.15
ORD024740,2025-11-27,Size/Fit Issue,44436.39
ORD024770,2025-09-13,Size/Fit Issue,228.82
ORD024789,2025-09-27,Quality Issue,18831.81
ORD024803,2025-10-17,Late Delivery,669.13
ORD024808,2024-10-26,Damaged Product,12085.25
ORD024836,2025-11-24,Late Delivery,35680.7
ORD024837,2025-12-17,Changed Mind,711.06
ORD024849,2025-04-19,Changed Mind,3160.71
ORD024855,2025-09-07,Late Delivery,7279.12
ORD024878,2025-11-17,Damaged Product,1340.55
ORD024897,2025-02-01,Changed Mind,2380.42
ORD024902,2025-11-18,Quality Issue,1858.78
ORD024918,2025-10-12,Quality Issue,22600.76
ORD024919,2024-10-10,Damaged Product,7228.75
ORD024922,2025-10-27,Size/Fit Issue,3900.4
ORD024943,2025-04-12,Late Delivery,26542.16
ORD024952,2025-01-29,Wrong Product,985.69
ORD024956,2024-08-22,Size/Fit Issue,5297.61
ORD024968,2025-11-28,Changed Mind,745.87
ORD024996,2025-10-09,Quality Issue,452.96
ORD025027,2024-10-12,Late Delivery,10056.05
ORD025028,2025-03-23,Damaged Product,96065.72
ORD025055,2025-12-22,Late Delivery,3132.66
ORD025059,2025-10-25,Quality Issue,526.56
ORD025069,2025-10-15,Damaged Product,29973.28
ORD025075,2025-09-12,Damaged Product,6246.41
ORD025107,2025-04-23,Wrong Product,56776.34
ORD025109,2025-09-04,Size/Fit Issue,1077.67
ORD025123,2024-12-13,Quality Issue,6774.46
ORD025160,2025-06-01,Damaged Product,8615.48
ORD025165,2024-08-25,Wrong Product,134835.58
ORD025174,2025-11-07,Changed Mind,468.67
ORD025211,2025-10-31,Wrong Product,426.18
ORD025215,2025-05-06,Size/Fit Issue,825.03
ORD025222,2025-12-29,Size/Fit Issue,33368.54
ORD025248,2024-03-24,Damaged Product,16588.75
ORD025269,2025-01-20,Wrong Product,913.47
ORD025298,2024-04-15,Wrong Product,6281.69
ORD025305,2025-07-02,Changed Mind,43828.2
ORD025309,2025-07-20,Damaged Product,14201.47
ORD025322,2025-10-04,Damaged Product,429.46
ORD025329,2025-04-03,Wrong Product,45480.52
ORD025339,2025-11-20,Damaged Product,6386.99
ORD025360,2025-11-05,Quality Issue,847.85
ORD025369,2025-12-19,Late Delivery,4465.47
ORD025384,2025-06-13,Size/Fit Issue,17076.2
ORD025389,2025-06-30,Quality Issue,6440.93
ORD025404,2024-06-06,Wrong Product,8393.76
ORD025406,2025-08-04,Quality Issue,15850.29
ORD025409,2024-07-15,Size/Fit Issue,98713.22
ORD025419,2025-10-04,Quality Issue,3856.73
ORD025421,2025-04-10,Quality Issue,1629.77
ORD025444,2025-12-04,Damaged Product,2966.28
ORD025456,2025-06-16,Changed Mind,531.14
ORD025477,2025-10-14,Late Delivery,82000.58
ORD025485,2025-10-22,Wrong Product,445.71
ORD025491,2025-12-30,Size/Fit Issue,37238.47
ORD025498,2024-08-06,Quality Issue,722.75
ORD025503,2025-12-24,Wrong Product,83520.25
ORD025516,2026-01-04,Wrong Product,1511.37
ORD025527,2024-03-21,Wrong Product,7414.63
ORD025531,2025-01-17,Changed Mind,360.14
ORD025534,2025-06-11,Changed Mind,8912.14
ORD025562,2025-12-26,Damaged Product,23251.31
ORD025571,2026-01-12,Damaged Product,33600.51
ORD025601,2025-11-22,Wrong Product,11906.18
ORD025608,2025-02-26,Damaged Product,2638.65
ORD025631,2025-10-22,Late Delivery,611.07
ORD025632,2025-08-19,Late Delivery,1724.74
ORD025654,2025-06-02,Late Delivery,3545.88
ORD025662,2024-08-15,Changed Mind,39894.37
ORD025664,2025-10-19,Changed Mind,1951.18
ORD025679,2025-09-19,Wrong Product,7997.21
ORD025680,2025-12-15,Damaged Product,10067.23
ORD025682,2024-09-21,Damaged Product,5340.65
ORD025707,2024-10-29,Size/Fit Issue,7861.32
ORD025711,2025-12-21,Size/Fit Issue,99760.75
ORD025713,2025-08-03,Quality Issue,3885.42
ORD025714,2025-04-07,Changed Mind,5548.68
ORD025719,2024-10-31,Quality Issue,3547.65
ORD025725,2025-11-13,Damaged Product,1843.37
ORD025744,2025-11-04,Quality Issue,1894.22
ORD025777,2025-06-25,Changed Mind,4113.49
ORD025784,2025-09-25,Quality Issue,1187.99
ORD025793,2025-12-24,Damaged Product,4168.19
ORD025795,2024-04-17,Changed Mind,4195.31
ORD025817,2024-10-17,Changed Mind,3598.33
ORD025826,2024-11-13,Damaged Product,2000.88
ORD025831,2025-12-04,Wrong Product,2906.18
ORD025844,2025-04-26,Wrong Product,1640.18
ORD025857,2024-06-24,Wrong Product,532.16
ORD025871,2025-06-21,Wrong Product,11174.28
ORD025882,2025-12-21,Damaged Product,26726.71
ORD025888,2025-04-19,Late Delivery,27081.9
ORD025901,2024-12-31,Late Delivery,11701.23
ORD025931,2025-12-15,Damaged Product,56521.46
ORD025947,2024-05-04,Wrong Product,14978.6
ORD025956,2025-05-08,Late Delivery,17766.35
ORD025963,2025-08-15,Changed Mind,3998.8
ORD025984,2025-03-17,Quality Issue,16283.1
ORD025987,2024-06-25,Changed Mind,20048.74
ORD026000,2025-02-16,Quality Issue,4020.22
ORD026002,2024-03-27,Late Delivery,54576.75
ORD026027,2025-12-10,Size/Fit Issue,6255.75
ORD026034,2025-09-01,Damaged Product,3076.58
ORD026041,2025-09-18,Size/Fit Issue,85142.37
ORD026049,2024-12-18,Quality Issue,2114.49
ORD026062,2025-12-16,Quality Issue,9682.77
ORD026075,2025-10-01,Size/Fit Issue,29575.18
ORD026076,2024-04-25,Wrong Product,6024.12
ORD026100,2025-02-21,Late Delivery,5947.51
ORD026116,2025-04-17,Size/Fit Issue,7295.28
ORD026125,2024-10-20,Damaged Product,518.42
ORD026139,2025-10-21,Size/Fit Issue,1556.18
ORD026146,2025-06-28,Changed Mind,1801.86
ORD026165,2025-12-17,Changed Mind,5565.15
ORD026183,2025-09-14,Size/Fit Issue,10131.77
ORD026210,2025-10-22,Quality Issue,5056.82
ORD026221,2024-12-17,Damaged Product,4990.82
ORD026230,2025-03-01,Quality Issue,2506.95
ORD026233,2026-01-02,Wrong Product,17099.83
ORD026247,2025-10-10,Damaged Product,18913.61
ORD026262,2026-01-10,Quality Issue,3131.98
ORD026264,2024-12-14,Changed Mind,8674.56
ORD026274,2025-08-13,Damaged Product,3106.99
ORD026295,2024-08-21,Quality Issue,7240.97
ORD026303,2025-07-28,Quality Issue,20891.18
ORD026316,2025-11-21,Late Delivery,454.77
ORD026346,2025-12-18,Changed Mind,710.32
ORD026360,2024-09-22,Size/Fit Issue,8709.21
ORD026369,2025-10-06,Size/Fit Issue,3327.06
ORD026392,2025-09-09,Size/Fit Issue,44561.21
ORD026396,2025-10-23,Damaged Product,2110.25
ORD026405,2024-11-17,Wrong Product,3547.27
ORD026408,2025-11-25,Wrong Product,96764.72
ORD026409,2025-09-13,Size/Fit Issue,245.13
ORD026430,2024-12-22,Damaged Product,36553.1
ORD026463,2025-03-28,Changed Mind,1344.21
ORD026471,2025-12-06,Late Delivery,3379.64
ORD026483,2024-01-27,Size/Fit Issue,14745.34
ORD026489,2025-12-20,Damaged Product,6815.27
ORD026496,2025-12-28,Damaged Product,52518.94
ORD026497,2025-08-08,Changed Mind,21345.8
ORD026520,2025-08-07,Size/Fit Issue,31963.86
ORD026539,2025-10-22,Size/Fit Issue,20167.89
ORD026540,2025-05-26,Quality Issue,29878.67
ORD026580,2025-10-27,Damaged Product,4053.98
ORD026592,2025-09-29,Changed Mind,952.75
ORD026604,2024-04-21,Quality Issue,9738.46
ORD026611,2025-09-18,Changed Mind,3365.79
ORD026617,2024-10-11,Size/Fit Issue,10886.61
ORD026634,2025-11-20,Size/Fit Issue,20098.79
ORD026635,2025-11-03,Wrong Product,465.63
ORD026653,2025-04-03,Changed Mind,1776.42
ORD026657,2024-10-30,Late Delivery,511.95
ORD026670,2025-10-21,Changed Mind,34566.08
ORD026671,2025-11-07,Changed Mind,3334.65
ORD026691,2024-01-31,Wrong Product,969.13
ORD026695,2025-09-12,Late Delivery,7285.93
ORD026712,2024-05-31,Damaged Product,23198.08
ORD026744,2025-10-15,Wrong Product,26241.96
ORD026749,2025-11-16,Size/Fit Issue,4967.51
ORD026751,2024-06-15,Changed Mind,9992.32
ORD026758,2024-10-28,Quality Issue,2962.32
ORD026775,2025-09-02,Damaged Product,1248.65
ORD026776,2025-12-14,Late Delivery,19426.81
ORD026786,2025-09-27,Quality Issue,2226.3
ORD026853,2025-08-20,Changed Mind,5153.11
ORD026889,2025-05-17,Changed Mind,651.31
ORD026908,2025-02-16,Damaged Product,9733.69
ORD026913,2025-11-13,Damaged Product,6114.82
ORD026914,2024-06-15,Quality Issue,5445.26
ORD026941,2025-01-04,Damaged Product,43690.32
ORD026952,2025-10-30,Changed Mind,11002.28
ORD026955,2025-10-28,Wrong Product,8878.71
ORD026956,2025-11-26,Wrong Product,172.16
ORD026967,2025-11-05,Late Delivery,1767.34
ORD026996,2024-10-28,Late Delivery,2147.1
ORD027000,2024-09-26,Wrong Product,6980.98
ORD027016,2025-11-14,Size/Fit Issue,128540.37
ORD027041,2025-04-17,Damaged Product,7184.8
ORD027065,2025-10-21,Quality Issue,24830.75
ORD027071,2024-06-07,Quality Issue,17821.81
ORD027078,2024-10-23,Wrong Product,7366.85
ORD027091,2025-04-05,Late Delivery,8442.47
ORD027138,2025-06-26,Changed Mind,2727.83
ORD027147,2024-05-24,Wrong Product,2889.67
ORD027159,2025-11-18,Size/Fit Issue,4460.3
ORD027194,2025-09-12,Damaged Product,10798.65
ORD027198,2024-02-08,Wrong Product,6131.85
ORD027214,2025-09-08,Late Delivery,6675.83
ORD027225,2024-09-30,Quality Issue,1701.99
ORD027241,2025-11-14,Size/Fit Issue,5940.48
ORD027246,2025-09-08,Damaged Product,10512.98
ORD027252,2025-01-06,Changed Mind,2515.72
ORD027299,2025-10-24,Damaged Product,89498.87
ORD027329,2025-07-20,Size/Fit Issue,19258.33
ORD027339,2024-09-06,Size/Fit Issue,66203.04
ORD027351,2024-07-28,Damaged Product,13676.85
ORD027360,2025-05-17,Quality Issue,16731.11
ORD027414,2025-01-22,Changed Mind,308.94
ORD027429,2025-10-24,Quality Issue,6257.36
ORD027434,2024-12-22,Wrong Product,626.99
ORD027435,2026-01-06,Quality Issue,3339.41
ORD027444,2025-03-21,Quality Issue,43408.89
ORD027452,2025-03-26,Size/Fit Issue,18887.88
ORD027461,2026-01-02,Late Delivery,1550.19
ORD027479,2025-12-27,Late Delivery,9604.0
ORD027504,2025-12-30,Late Delivery,3824.64
ORD027542,2025-12-05,Late Delivery,13516.82
ORD027555,2025-10-18,Quality Issue,288.85
ORD027590,2025-08-29,Wrong Product,695.27
ORD027618,2025-01-24,Wrong Product,814.62
ORD027624,2025-09-20,Damaged Product,6363.48
ORD027640,2025-11-04,Quality Issue,2626.01
ORD027643,2025-08-02,Quality Issue,49913.77
ORD027648,2025-11-12,Quality Issue,45225.64
ORD027656,2025-08-30,Late Delivery,4857.0
ORD027674,2025-05-19,Wrong Product,19609.89
ORD027687,2025-11-23,Quality Issue,385.42
ORD027695,2025-02-19,Late Delivery,3865.76
ORD027722,2025-08-29,Late Delivery,3242.55
ORD027732,2025-09-28,Quality Issue,89288.77
ORD027733,2024-12-10,Size/Fit Issue,740.11
ORD027789,2025-11-01,Quality Issue,48513.02
ORD027792,2025-01-29,Size/Fit Issue,29952.82
ORD027799,2025-08-06,Wrong Product,7581.93
ORD027818,2025-08-29,Quality Issue,499.16
ORD027825,2025-10-12,Size/Fit Issue,2821.43
ORD027847,2024-04-12,Wrong Product,1099.9
ORD027855,2024-11-19,Size/Fit Issue,9748.96
ORD027857,2024-03-13,Changed Mind,9224.47
ORD027905,2025-09-22,Damaged Product,29762.17
ORD027924,2025-11-20,Damaged Product,10471.92
ORD027944,2025-06-11,Damaged Product,465.42
ORD027945,2025-12-30,Damaged Product,44207.77
ORD027964,2025-04-20,Wrong Product,135200.04
ORD027983,2025-11-03,Wrong Product,340.64
ORD027992,2025-06-27,Changed Mind,220.46
ORD028039,2025-07-07,Changed Mind,9374.15
ORD028056,2025-12-23,Damaged Product,1350.3
ORD028069,2025-07-15,Wrong Product,1375.87
ORD028116,2025-05-31,Quality Issue,8024.99
ORD028119,2024-08-28,Size/Fit Issue,774.29
ORD028130,2025-07-12,Size/Fit Issue,4952.7
ORD028131,2025-10-25,Changed Mind,3702.67
ORD028188,2025-11-09,Changed Mind,33951.31
ORD028191,2025-08-15,Quality Issue,4196.94
ORD028194,2024-02-01,Quality Issue,5869.07
ORD028195,2025-03-05,Quality Issue,126.86
ORD028213,2025-05-14,Size/Fit Issue,2457.05
ORD028246,2026-01-03,Quality Issue,6006.99
ORD028255,2025-01-26,Size/Fit Issue,18592.84
ORD028270,2024-12-04,Quality Issue,139438.17
ORD028276,2025-04-04,Size/Fit Issue,52295.5
ORD028284,2024-08-11,Wrong Product,832.0
ORD028287,2025-01-14,Size/Fit Issue,7275.96
ORD028292,2025-07-22,Quality Issue,4298.68
ORD028348,2024-10-14,Quality Issue,403.34
ORD028352,2025-12-25,Quality Issue,6778.85
ORD028354,2025-08-31,Damaged Product,3373.81
ORD028356,2025-07-05,Changed Mind,7492.65
ORD028357,2025-08-23,Damaged Product,1809.76
ORD028370,2024-08-14,Wrong Product,980.19
ORD028394,2025-11-19,Changed Mind,4158.85
ORD028398,2025-04-06,Wrong Product,5777.4
ORD028401,2025-08-29,Wrong Product,7944.31
ORD028405,2025-03-28,Wrong Product,5930.47
ORD028428,2024-11-13,Size/Fit Issue,1998.47
ORD028432,2025-06-28,Late Delivery,4427.41
ORD028454,2025-09-04,Changed Mind,317.42
ORD028460,2025-04-14,Damaged Product,33351.41
ORD028461,2025-10-26,Quality Issue,1486.24
ORD028472,2024-11-22,Wrong Product,4746.54
ORD028473,2025-11-28,Damaged Product,35482.82
ORD028516,2024-05-18,Quality Issue,24028.66
ORD028547,2024-12-11,Wrong Product,1853.39
ORD028552,2025-10-19,Size/Fit Issue,8238.82
ORD028556,2024-07-18,Changed Mind,14157.3
ORD028567,2024-05-13,Quality Issue,6784.89
ORD028568,2025-12-14,Damaged Product,1483.6
ORD028578,2025-11-01,Quality Issue,7856.52
ORD028596,2024-10-17,Quality Issue,1318.51
ORD028611,2025-02-03,Size/Fit Issue,16532.7
ORD028632,2025-07-14,Size/Fit Issue,11957.38
ORD028634,2025-11-17,Damaged Product,959.85
ORD028635,2025-08-24,Quality Issue,12820.05
ORD028646,2025-01-02,Wrong Product,1491.43
ORD028649,2025-10-31,Size/Fit Issue,2770.65
ORD028665,2024-02-13,Size/Fit Issue,8424.27
ORD028678,2024-10-18,Size/Fit Issue,66751.07
ORD028693,2024-10-23,Late Delivery,17546.61
ORD028704,2025-10-28,Quality Issue,19292.76
ORD028705,2025-01-17,Changed Mind,508.31
ORD028718,2024-08-30,Late Delivery,85471.59
ORD028751,2025-07-02,Changed Mind,1643.92
ORD028770,2025-08-06,Damaged Product,1478.95
ORD028775,2025-07-25,Changed Mind,9842.27
ORD028785,2024-10-23,Quality Issue,824.82
ORD028786,2025-03-03,Quality Issue,339.89
ORD028807,2024-06-05,Quality Issue,16960.97
ORD028810,2025-11-13,Changed Mind,1392.82
ORD028836,2025-07-28,Size/Fit Issue,117285.44
ORD028848,2024-08-13,Quality Issue,11678.98
ORD028856,2025-11-20,Wrong Product,36630.3
ORD028863,2025-06-23,Wrong Product,5303.88
ORD028875,2025-10-26,Changed Mind,1372.44
ORD028890,2025-11-29,Damaged Product,6616.66
ORD028909,2025-11-24,Changed Mind,5726.17
ORD028932,2025-01-26,Wrong Product,40458.02
ORD028947,2025-10-02,Late Delivery,4852.33
ORD028959,2025-12-20,Changed Mind,1333.64
ORD028967,2025-09-19,Quality Issue,30033.88
ORD028985,2025-11-12,Size/Fit Issue,797.2
ORD029016,2025-10-28,Size/Fit Issue,7576.32
ORD029054,2024-12-31,Damaged Product,3372.68
ORD029071,2024-07-19,Changed Mind,1259.06
ORD029073,2026-01-03,Late Delivery,5813.87
ORD029078,2025-03-03,Wrong Product,1696.45
ORD029103,2025-08-04,Late Delivery,5912.73
ORD029108,2025-03-10,Quality Issue,1411.88
ORD029109,2024-02-18,Changed Mind,135231.11
ORD029120,2025-10-06,Damaged Product,16155.71
ORD029129,2025-10-19,Wrong Product,11715.15
ORD029145,2025-10-11,Quality Issue,31717.53
ORD029150,2025-10-28,Size/Fit Issue,24178.11
ORD029151,2024-11-18,Wrong Product,12655.93
ORD029164,2025-11-08,Size/Fit Issue,598.2
ORD029170,2024-07-05,Changed Mind,10319.9
ORD029193,2025-11-03,Wrong Product,15800.07
ORD029195,2025-12-23,Changed Mind,19620.19
ORD029198,2025-12-14,Quality Issue,36319.6
ORD029201,2025-12-28,Size/Fit Issue,42474.63
ORD029216,2025-11-20,Damaged Product,1418.45
ORD029217,2025-11-29,Wrong Product,1783.67
ORD029240,2025-11-13,Size/Fit Issue,17016.47
ORD029265,2025-12-13,Damaged Product,296.74
ORD029289,2025-08-18,Late Delivery,2462.95
ORD029301,2024-12-04,Changed Mind,6170.48
ORD029304,2025-07-08,Changed Mind,6006.5
ORD029349,2024-09-23,Wrong Product,4444.23
ORD029362,2025-12-04,Late Delivery,30946.52
ORD029364,2025-05-24,Late Delivery,553.66
ORD029366,2024-09-25,Damaged Product,5162.66
ORD029381,2025-10-16,Wrong Product,776.52
ORD029383,2025-10-09,Changed Mind,1642.97
ORD029387,2025-09-08,Changed Mind,4247.57
ORD029402,2025-08-21,Quality Issue,40506.48
ORD029404,2025-10-21,Changed Mind,1455.82
ORD029410,2025-03-19,Damaged Product,1409.16
ORD029419,2024-01-30,Size/Fit Issue,2052.82
ORD029449,2025-10-22,Size/Fit Issue,2276.77
ORD029473,2025-09-25,Late Delivery,825.19
ORD029495,2024-12-03,Size/Fit Issue,3434.74
ORD029529,2025-04-16,Quality Issue,1939.4
ORD029546,2025-01-03,Damaged Product,135912.77
ORD029555,2024-11-05,Damaged Product,1748.7
ORD029570,2024-12-28,Quality Issue,1355.14
ORD029579,2025-09-22,Size/Fit Issue,3022.96
ORD029594,2024-03-02,Damaged Product,2641.15
ORD029599,2025-03-22,Late Delivery,45294.42
ORD029607,2024-11-19,Quality Issue,2903.34
ORD029614,2025-12-03,Damaged Product,31484.75
ORD029621,2025-01-28,Changed Mind,59315.15
ORD029638,2024-12-16,Wrong Product,647.64
ORD029656,2025-10-27,Wrong Product,11000.05
ORD029665,2024-12-18,Size/Fit Issue,7838.26
ORD029759,2025-12-14,Size/Fit Issue,4593.14
ORD029765,2025-11-09,Wrong Product,4738.03
ORD029772,2025-11-15,Size/Fit Issue,2105.53
ORD029783,2024-04-22,Quality Issue,410.39
ORD029809,2025-04-15,Size/Fit Issue,20317.88
ORD029813,2025-04-17,Damaged Product,7909.46
ORD029839,2024-08-23,Size/Fit Issue,13111.32
ORD029850,2024-10-25,Size/Fit Issue,2351.55
ORD029858,2025-03-01,Quality Issue,4820.71
ORD029868,2024-05-28,Quality Issue,72234.69
ORD029875,2025-04-01,Damaged Product,53737.13
ORD029904,2025-09-10,Damaged Product,6929.21
ORD029924,2025-09-18,Wrong Product,2132.51
ORD029925,2025-09-13,Damaged Product,5200.39
ORD029926,2025-07-15,Late Delivery,31055.4
ORD029929,2025-11-02,Size/Fit Issue,1926.03
ORD029936,2025-04-02,Late Delivery,4722.57
ORD029967,2024-11-29,Late Delivery,15689.1
ORD029994,2024-07-06,Changed Mind,14830.9
ORD030064,2025-01-12,Size/Fit Issue,961.09
ORD030070,2025-09-22,Size/Fit Issue,1203.57
ORD030095,2025-03-21,Wrong Product,51791.96
ORD030104,2024-05-05,Quality Issue,1587.29
ORD030117,2025-06-30,Changed Mind,718.38
ORD030118,2024-05-25,Changed Mind,1310.56
ORD030121,2025-11-09,Quality Issue,5037.82
ORD030156,2025-11-25,Damaged Product,40798.49
ORD030163,2025-03-16,Wrong Product,30658.27
ORD030166,2024-10-16,Damaged Product,3986.77
ORD030173,2025-07-05,Changed Mind,9061.04
ORD030180,2025-09-06,Changed Mind,1382.69
ORD030192,2025-10-31,Damaged Product,687.29
ORD030205,2025-08-27,Quality Issue,50462.59
ORD030238,2025-07-20,Changed Mind,8409.41
ORD030287,2025-10-09,Damaged Product,16902.35
ORD030294,2025-04-15,Quality Issue,12421.56
ORD030318,2025-06-04,Quality Issue,13551.51
ORD030352,2025-10-25,Changed Mind,42235.02
ORD030360,2025-11-07,Changed Mind,18458.24
ORD030363,2024-11-13,Wrong Product,1094.09
ORD030367,2025-09-23,Size/Fit Issue,14160.27
ORD030373,2025-05-27,Changed Mind,17959.16
ORD030374,2025-08-10,Late Delivery,532.39
ORD030381,2025-11-04,Changed Mind,2342.51
ORD030383,2025-11-29,Late Delivery,1917.8
ORD030384,2024-12-30,Quality Issue,5659.76
ORD030385,2024-07-18,Wrong Product,339.3
ORD030386,2025-11-11,Damaged Product,13756.88
ORD030439,2025-01-01,Late Delivery,1566.64
ORD030471,2024-01-16,Wrong Product,63510.79
ORD030494,2025-11-20,Size/Fit Issue,30122.28
ORD030527,2025-01-31,Damaged Product,10480.59
ORD030563,2025-11-23,Late Delivery,17862.28
ORD030583,2025-06-28,Changed Mind,6802.82
ORD030598,2025-09-07,Changed Mind,1394.65
ORD030608,2025-06-12,Changed Mind,341.47
ORD030610,2025-04-04,Damaged Product,105811.35
ORD030653,2025-11-10,Size/Fit Issue,6747.74
ORD030654,2025-11-17,Changed Mind,43936.76
ORD030676,2025-10-10,Damaged Product,4636.44
ORD030681,2024-12-06,Wrong Product,1533.55
